crane_1497208128217_n_1_0_3609.wav, 1, 0, waiting, leaving, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 1, 0, waiting, 2986, 3007, 3007, 3050, 3050, 3092, 3092, 3135, 3135, 3178, 3178, 3220, 3220, 3263, 3263, 3306, 3306, 3348, 3348, 3391, 3391, 3434, 3434, 3476, 3476, 3519, 3519, 3562, 3562, 3604, 3604, 3647, 3647, 3690, 3690, 3732, 3732, 3775, 3775, 3818, 3818, 3860, 3860, 3903, 3903, 3946, 3946, 3988, 3988, 4031, 4031, 4074, 4074, 4116, 4116, 4159, 4159, 4202, 4202, 4244, 4244, 4287, 4287, 4330, 4330, 4372, 4372, 4415, 4415, 4458, 4458, 4500, 4500, 4543, 4543, 4586, 4586, 4628, 4628, 4671, 4671, 4714, 4714, 4756, 4756, 4799, 4799, 4842, 4842, 4884, 4884, 4927, 4927, 4970, 4970, 5012, 5012, 5055, 5055, 5098, 5098, 5140, 5140, 5183, 5183, 5226, 5226, 5268, 5268, 5418, 5418, 5460, 5460, 5503, 5503, 5546, 5546, 5588, 5588, 5631, 5631, 5674, 5674, 5716, 5716, 5759, 5759, 5802, 5802, 5844, 5844, 5887, 5887, 5930, 5930, 5972, 5972, 6015, leaving, 5674, 21, 5674, 63, 5674, 106, 5674, 149, 5674, 191, 5674, 234, 5674, 277, 5674, 319, 5674, 362, 5674, 405, 5674, 447, 5674, 490, 5674, 533, 5674, 575, 5674, 618, 5674, 661, 5674, 703, 5674, 746, 5674, 789, 5674, 831, 5674, 874, 5674, 917, 5674, 959, 5674, 1002, 5674, 1045, 5674, 1087, 5674, 1130, 5674, 1173, 5674, 1215, 5674, 1258, 5674, 1301, 5674, 1343, 5674, 1386, 5674, 1429, 5674, 1471, 5674, 1514, 5674, 1557, 5674, 1599, 5674, 1642, 5674, 1685, 5674, 1727, 5674, 1770, 5674, 1813, 5674, 1855, 5674, 1898, 5674, 1941, 5674, 1983, 5674, 2026, 5674, 2069, 5674, 2111, 5674, 2154, 5674, 2197, 5674, 2239, 5674, 2282, 5674, 2325, 5674, 2367, 5674, 2410, 5674, 2453, 5674, 2495, 5674, 2538, 5674, 2581, 5674, 2623, 5674, 2666, 5674, 2709, 5674, 2751, 5674, 2794, 5674, 2837, 5674, 2879, 5674, 2922, 5674, 2965, 5268, 5290, 5268, 5332, 5268, 5375, didPass, 0, detectionWhole,2389
crane_1497208169856_n_1_0_3609.wav, 1, 0, waiting, 0, 21, 21, 63, 63, 106, 106, 3711, 3711, 3754, 3754, 3796, leaving, 106, 127, 106, 170, 106, 213, 106, 255, 106, 298, 106, 341, 106, 383, 106, 426, 106, 469, 106, 511, 106, 554, 106, 597, 106, 639, 106, 682, 106, 725, 106, 767, 106, 810, 106, 853, 106, 895, 106, 938, 106, 981, 106, 1023, 106, 1066, 106, 1109, 106, 1151, 106, 1194, 106, 1237, 106, 1279, 106, 1322, 106, 1365, 106, 1407, 106, 1450, 106, 1493, 106, 1535, 106, 1578, 106, 1621, 106, 1663, 106, 1706, 106, 1749, 106, 1791, 106, 1834, 106, 1877, 106, 1919, 106, 1962, 106, 2005, 106, 2047, 106, 2090, 106, 2133, 106, 2175, 106, 2218, 106, 2261, 106, 2303, 106, 2346, 106, 2389, 106, 2431, 106, 2474, 106, 2517, 106, 2559, 106, 2602, 106, 2645, 106, 2687, 106, 2730, 106, 2773, 106, 2815, 106, 2858, 106, 2901, 106, 2943, 106, 2986, 106, 3029, 106, 3071, 106, 3114, 106, 3156, 106, 3199, 106, 3242, 106, 3284, 106, 3327, 106, 3370, 106, 3412, 106, 3455, 106, 3498, 106, 3540, 106, 3583, 106, 3626, 106, 3668, 3796, 3839, 3796, 3882, 3796, 3924, 3796, 3967, 3796, 4010, 3796, 4052, 3796, 4095, 3796, 4138, 3796, 4180, 3796, 4223, 3796, 4266, 3796, 4308, 3796, 4351, 3796, 4394, 3796, 4436, 3796, 4479, 3796, 4522, 3796, 4564, 3796, 4607, 3796, 4650, 3796, 4692, 3796, 4735, 3796, 4778, 3796, 4820, 3796, 4863, 3796, 4906, 3796, 4948, 3796, 4991, 3796, 5034, 3796, 5076, 3796, 5119, 3796, 5162, 3796, 5204, 3796, 5247, 3796, 5290, 3796, 5332, 3796, 5375, 3796, 5418, 3796, 5460, 3796, 5503, 3796, 5546, 3796, 5588, 3796, 5631, 3796, 5674, 3796, 5716, 3796, 5759, 3796, 5802, 3796, 5844, 3796, 5887, 3796, 5930, 3796, 5972, 3796, 6015, didPass, 0, detectionWhole,6015
crane_1497208198740_n_1_0_3609.wav, 1, 0, waiting, 725, 746, 746, 789, 789, 831, 831, 981, 981, 1023, 1023, 1066, 1066, 1109, 1109, 1151, 1151, 1194, 1194, 1237, 1237, 1279, 1279, 1322, 1322, 1365, 1365, 1407, 1407, 1450, 1450, 1493, 1493, 1535, 1535, 1578, 1578, 1621, 1621, 1663, 1663, 1706, 1706, 1749, 1749, 1791, 1791, 1834, 1834, 1877, 1877, 1919, 1919, 1962, 1962, 2005, 2005, 2047, 2047, 2090, 2090, 2133, 2133, 2175, 2175, 2218, 2218, 2261, 2261, 2303, 2303, 2346, 2346, 2389, 2389, 2431, 2431, 2474, 2474, 2517, 2517, 2559, 2559, 2602, 2602, 2645, 2645, 2687, 2687, 2730, 2730, 2773, 2773, 2815, 2815, 2858, 2858, 2901, 2901, 2943, 2943, 2986, 2986, 3029, 3029, 3071, 3071, 3114, 3114, 3156, 3156, 3199, 3199, 3242, leaving, 3796, 21, 3796, 63, 3796, 106, 3796, 149, 3796, 191, 3796, 234, 3796, 277, 3796, 319, 3796, 362, 3796, 405, 3796, 447, 3796, 490, 3796, 533, 3796, 575, 3796, 618, 3796, 661, 3796, 703, 831, 853, 831, 895, 831, 938, 3242, 3284, 3242, 3327, 3242, 3370, 3242, 3412, 3242, 3455, 3242, 3498, 3242, 3540, 3242, 3583, 3242, 3626, 3242, 3668, 3242, 3711, 3242, 3754, 3242, 3796, 3242, 3839, 3242, 3882, 3242, 3924, 3242, 3967, 3242, 4010, 3242, 4052, 3242, 4095, 3242, 4138, 3242, 4180, 3242, 4223, 3242, 4266, 3242, 4308, 3242, 4351, 3242, 4394, 3242, 4436, 3242, 4479, 3242, 4522, 3242, 4564, 3242, 4607, 3242, 4650, 3242, 4692, 3242, 4735, 3242, 4778, 3242, 4820, 3242, 4863, 3242, 4906, 3242, 4948, 3242, 4991, 3242, 5034, 3242, 5076, 3242, 5119, 3242, 5162, 3242, 5204, 3242, 5247, 3242, 5290, 3242, 5332, 3242, 5375, 3242, 5418, 3242, 5460, 3242, 5503, 3242, 5546, 3242, 5588, 3242, 5631, 3242, 5674, 3242, 5716, 3242, 5759, 3242, 5802, 3242, 5844, 3242, 5887, 3242, 5930, 3242, 5972, 3242, 6015, didPass, 0, detectionWhole,5290
crane_1497208220041_n_1_0_3609.wav, 1, 0, waiting, 3114, 3135, 3135, 3178, 3178, 3220, 3220, 3263, 3263, 3306, 3306, 3348, 3348, 3391, 3391, 3434, 3434, 3476, 3476, 3519, 3519, 3562, 3562, 3604, 3604, 3647, 3647, 3690, 3690, 3732, 3732, 3775, 3775, 3818, 3818, 3860, 3860, 3903, 3903, 3946, 3946, 3988, 3988, 4031, 4031, 4074, 4074, 4116, leaving, 3242, 21, 3242, 63, 3242, 106, 3242, 149, 3242, 191, 3242, 234, 3242, 277, 3242, 319, 3242, 362, 3242, 405, 3242, 447, 3242, 490, 3242, 533, 3242, 575, 3242, 618, 3242, 661, 3242, 703, 3242, 746, 3242, 789, 3242, 831, 3242, 874, 3242, 917, 3242, 959, 3242, 1002, 3242, 1045, 3242, 1087, 3242, 1130, 3242, 1173, 3242, 1215, 3242, 1258, 3242, 1301, 3242, 1343, 3242, 1386, 3242, 1429, 3242, 1471, 3242, 1514, 3242, 1557, 3242, 1599, 3242, 1642, 3242, 1685, 3242, 1727, 3242, 1770, 3242, 1813, 3242, 1855, 3242, 1898, 3242, 1941, 3242, 1983, 3242, 2026, 3242, 2069, 3242, 2111, 3242, 2154, 3242, 2197, 3242, 2239, 3242, 2282, 3242, 2325, 3242, 2367, 3242, 2410, 3242, 2453, 3242, 2495, 3242, 2538, 3242, 2581, 3242, 2623, 3242, 2666, 3242, 2709, 3242, 2751, 3242, 2794, 3242, 2837, 3242, 2879, 3242, 2922, 3242, 2965, 3242, 3007, 3242, 3050, 3242, 3092, 4116, 4138, 4116, 4180, 4116, 4223, 4116, 4266, 4116, 4308, 4116, 4351, 4116, 4394, 4116, 4436, 4116, 4479, 4116, 4522, 4116, 4564, 4116, 4607, 4116, 4650, 4116, 4692, 4116, 4735, 4116, 4778, 4116, 4820, 4116, 4863, 4116, 4906, 4116, 4948, 4116, 4991, 4116, 5034, 4116, 5076, 4116, 5119, 4116, 5162, 4116, 5204, 4116, 5247, 4116, 5290, 4116, 5332, 4116, 5375, 4116, 5418, 4116, 5460, 4116, 5503, 4116, 5546, 4116, 5588, 4116, 5631, 4116, 5674, 4116, 5716, 4116, 5759, 4116, 5802, 4116, 5844, 4116, 5887, 4116, 5930, 4116, 5972, 4116, 6015, didPass, 0, detectionWhole,2901
crane_1497208242396_n_1_0_3609.wav, 1, 0, waiting, 3583, 3604, 3604, 3647, 3647, 3690, 3690, 3732, 3732, 3775, 3775, 3818, 3818, 3860, 3860, 3903, 3903, 3946, 3946, 3988, 3988, 4031, 4031, 4074, 4074, 4116, 4116, 4159, 4159, 4202, 4202, 4244, 4244, 4287, 4287, 4330, 4330, 4372, 4372, 4415, 4415, 4458, 4458, 4500, 4500, 4543, 4543, 4586, 4586, 4628, 4628, 4671, 4671, 4714, 4714, 4756, 4756, 4799, 4799, 4842, 4842, 4884, 4884, 4927, 4927, 4970, 4970, 5012, 5012, 5055, 5055, 5098, 5098, 5140, 5140, 5183, 5183, 5226, 5226, 5375, 5375, 5418, 5418, 5460, 5460, 5503, 5503, 5546, 5546, 5588, leaving, 4116, 21, 4116, 63, 4116, 106, 4116, 149, 4116, 191, 4116, 234, 4116, 277, 4116, 319, 4116, 362, 4116, 405, 4116, 447, 4116, 490, 4116, 533, 4116, 575, 4116, 618, 4116, 661, 4116, 703, 4116, 746, 4116, 789, 4116, 831, 4116, 874, 4116, 917, 4116, 959, 4116, 1002, 4116, 1045, 4116, 1087, 4116, 1130, 4116, 1173, 4116, 1215, 4116, 1258, 4116, 1301, 4116, 1343, 4116, 1386, 4116, 1429, 4116, 1471, 4116, 1514, 4116, 1557, 4116, 1599, 4116, 1642, 4116, 1685, 4116, 1727, 4116, 1770, 4116, 1813, 4116, 1855, 4116, 1898, 4116, 1941, 4116, 1983, 4116, 2026, 4116, 2069, 4116, 2111, 4116, 2154, 4116, 2197, 4116, 2239, 4116, 2282, 4116, 2325, 4116, 2367, 4116, 2410, 4116, 2453, 4116, 2495, 4116, 2538, 4116, 2581, 4116, 2623, 4116, 2666, 4116, 2709, 4116, 2751, 4116, 2794, 4116, 2837, 4116, 2879, 4116, 2922, 4116, 2965, 4116, 3007, 4116, 3050, 4116, 3092, 4116, 3135, 4116, 3178, 4116, 3220, 4116, 3263, 4116, 3306, 4116, 3348, 4116, 3391, 4116, 3434, 4116, 3476, 4116, 3519, 4116, 3562, 5226, 5247, 5226, 5290, 5226, 5332, 5588, 5631, 5588, 5674, 5588, 5716, 5588, 5759, 5588, 5802, 5588, 5844, 5588, 5887, 5588, 5930, 5588, 5972, 5588, 6015, didPass, 0, detectionWhole,2431
crane_1497208269013_n_1_0_3609.wav, 1, 0, waiting, 3668, 3690, 3690, 3732, 3732, 3775, 3775, 3818, 3818, 3860, 3860, 3903, 3903, 3946, 3946, 3988, 3988, 4031, 4031, 4074, 4074, 4116, 4116, 4159, 4159, 4202, 4202, 4244, 4244, 4287, 4287, 4330, 4330, 4372, 4372, 4415, 4415, 4458, 4458, 4500, 4500, 4543, 4543, 4586, 4586, 4628, 4628, 4671, 4671, 4714, 4714, 4756, 4756, 4799, 4799, 4842, 4842, 4884, 4884, 4927, 4927, 4970, 4970, 5012, 5012, 5055, 5055, 5098, 5098, 5140, 5140, 5183, 5183, 5226, 5226, 5268, 5268, 5311, 5311, 5354, 5354, 5396, 5396, 5439, 5439, 5482, 5482, 5524, 5524, 5567, 5567, 5610, 5610, 5652, 5652, 5695, 5695, 5738, 5738, 5780, 5780, 5823, 5823, 5866, 5866, 5908, 5908, 5951, 5951, 5994, 5994, 6036, leaving, 5588, 21, 5588, 63, 5588, 106, 5588, 149, 5588, 191, 5588, 234, 5588, 277, 5588, 319, 5588, 362, 5588, 405, 5588, 447, 5588, 490, 5588, 533, 5588, 575, 5588, 618, 5588, 661, 5588, 703, 5588, 746, 5588, 789, 5588, 831, 5588, 874, 5588, 917, 5588, 959, 5588, 1002, 5588, 1045, 5588, 1087, 5588, 1130, 5588, 1173, 5588, 1215, 5588, 1258, 5588, 1301, 5588, 1343, 5588, 1386, 5588, 1429, 5588, 1471, 5588, 1514, 5588, 1557, 5588, 1599, 5588, 1642, 5588, 1685, 5588, 1727, 5588, 1770, 5588, 1813, 5588, 1855, 5588, 1898, 5588, 1941, 5588, 1983, 5588, 2026, 5588, 2069, 5588, 2111, 5588, 2154, 5588, 2197, 5588, 2239, 5588, 2282, 5588, 2325, 5588, 2367, 5588, 2410, 5588, 2453, 5588, 2495, 5588, 2538, 5588, 2581, 5588, 2623, 5588, 2666, 5588, 2709, 5588, 2751, 5588, 2794, 5588, 2837, 5588, 2879, 5588, 2922, 5588, 2965, 5588, 3007, 5588, 3050, 5588, 3092, 5588, 3135, 5588, 3178, 5588, 3220, 5588, 3263, 5588, 3306, 5588, 3348, 5588, 3391, 5588, 3434, 5588, 3476, 5588, 3519, 5588, 3562, 5588, 3604, 5588, 3647, didPass, 0, detectionWhole,-21
crane_1497208128217_n_1_0_3609.wav, 1, 0, waiting, 2773, 2794, 2794, 2837, 2837, 2879, 2879, 4180, 4180, 4223, 4223, 4266, 4266, 4308, 4308, 4351, 4351, 4394, 4394, 4436, 4436, 4479, 4479, 4522, 4522, 4564, 4564, 4607, 4607, 4650, 4650, 4692, 4692, 4735, 4735, 4778, 4778, 4820, 4820, 4863, 4863, 4906, 4906, 4948, 4948, 4991, 4991, 5034, 5034, 5076, 5076, 5119, 5119, 5162, 5162, 5204, 5204, 5247, 5247, 5290, 5290, 5332, 5332, 5375, 5375, 5418, 5418, 5460, 5460, 5503, 5503, 5546, 5546, 5588, 5588, 5631, 5631, 5674, leaving, 0, 21, 0, 63, 0, 106, 0, 149, 0, 191, 0, 234, 0, 277, 0, 319, 0, 362, 0, 405, 0, 447, 0, 490, 0, 533, 0, 575, 0, 618, 0, 661, 0, 703, 0, 746, 0, 789, 0, 831, 0, 874, 0, 917, 0, 959, 0, 1002, 0, 1045, 0, 1087, 0, 1130, 0, 1173, 0, 1215, 0, 1258, 0, 1301, 0, 1343, 0, 1386, 0, 1429, 0, 1471, 0, 1514, 0, 1557, 0, 1599, 0, 1642, 0, 1685, 0, 1727, 0, 1770, 0, 1813, 0, 1855, 0, 1898, 0, 1941, 0, 1983, 0, 2026, 0, 2069, 0, 2111, 0, 2154, 0, 2197, 0, 2239, 0, 2282, 0, 2325, 0, 2367, 0, 2410, 0, 2453, 0, 2495, 0, 2538, 0, 2581, 0, 2623, 0, 2666, 0, 2709, 0, 2751, 2879, 2901, 2879, 2943, 2879, 2986, 2879, 3029, 2879, 3071, 2879, 3114, 2879, 3156, 2879, 3199, 2879, 3242, 2879, 3284, 2879, 3327, 2879, 3370, 2879, 3412, 2879, 3455, 2879, 3498, 2879, 3540, 2879, 3583, 2879, 3626, 2879, 3668, 2879, 3711, 2879, 3754, 2879, 3796, 2879, 3839, 2879, 3882, 2879, 3924, 2879, 3967, 2879, 4010, 2879, 4052, 2879, 4095, 2879, 4138, 5674, 5716, 5674, 5759, 5674, 5802, 5674, 5844, 5674, 5887, 5674, 5930, 5674, 5972, 5674, 6015, didPass, 0, detectionWhole,3242
crane_1497208150576_n_1_0_3609.wav, 1, 0, waiting, 2986, 3007, 3007, 3050, 3050, 3092, 3092, 3135, 3135, 3178, 3178, 3220, 3220, 3263, 3263, 3306, 3306, 3348, 3348, 3391, 3391, 3434, 3434, 3476, 3476, 3519, 3519, 3562, 3562, 3604, 3604, 3647, 3647, 3690, 3690, 3732, 3732, 3775, 3775, 3818, 3818, 3860, 3860, 3903, 3903, 3946, 3946, 3988, 3988, 4031, 4031, 4074, 4074, 4116, 4116, 4159, 4159, 4202, 4202, 4244, 4244, 4287, 4287, 4330, 4330, 4372, 4372, 4415, 4415, 4458, 4458, 4500, 4500, 4543, 4543, 4586, 4586, 4628, 4628, 4671, 4671, 4714, 4714, 4756, 4756, 4799, 4799, 4842, 4842, 4884, 4884, 4927, 4927, 4970, 4970, 5012, 5012, 5055, 5055, 5098, 5098, 5140, 5140, 5183, 5183, 5226, 5226, 5268, 5268, 5418, 5418, 5460, 5460, 5503, 5503, 5546, 5546, 5588, 5588, 5631, 5631, 5674, 5674, 5716, 5716, 5759, 5759, 5802, 5802, 5844, 5844, 5887, 5887, 5930, 5930, 5972, 5972, 6015, leaving, 5674, 21, 5674, 63, 5674, 106, 5674, 149, 5674, 191, 5674, 234, 5674, 277, 5674, 319, 5674, 362, 5674, 405, 5674, 447, 5674, 490, 5674, 533, 5674, 575, 5674, 618, 5674, 661, 5674, 703, 5674, 746, 5674, 789, 5674, 831, 5674, 874, 5674, 917, 5674, 959, 5674, 1002, 5674, 1045, 5674, 1087, 5674, 1130, 5674, 1173, 5674, 1215, 5674, 1258, 5674, 1301, 5674, 1343, 5674, 1386, 5674, 1429, 5674, 1471, 5674, 1514, 5674, 1557, 5674, 1599, 5674, 1642, 5674, 1685, 5674, 1727, 5674, 1770, 5674, 1813, 5674, 1855, 5674, 1898, 5674, 1941, 5674, 1983, 5674, 2026, 5674, 2069, 5674, 2111, 5674, 2154, 5674, 2197, 5674, 2239, 5674, 2282, 5674, 2325, 5674, 2367, 5674, 2410, 5674, 2453, 5674, 2495, 5674, 2538, 5674, 2581, 5674, 2623, 5674, 2666, 5674, 2709, 5674, 2751, 5674, 2794, 5674, 2837, 5674, 2879, 5674, 2922, 5674, 2965, 5268, 5290, 5268, 5332, 5268, 5375, didPass, 0, detectionWhole,2389
crane_1497208169856_n_1_0_3609.wav, 1, 0, waiting, 0, 21, 21, 63, 63, 106, 106, 3711, 3711, 3754, 3754, 3796, leaving, 106, 127, 106, 170, 106, 213, 106, 255, 106, 298, 106, 341, 106, 383, 106, 426, 106, 469, 106, 511, 106, 554, 106, 597, 106, 639, 106, 682, 106, 725, 106, 767, 106, 810, 106, 853, 106, 895, 106, 938, 106, 981, 106, 1023, 106, 1066, 106, 1109, 106, 1151, 106, 1194, 106, 1237, 106, 1279, 106, 1322, 106, 1365, 106, 1407, 106, 1450, 106, 1493, 106, 1535, 106, 1578, 106, 1621, 106, 1663, 106, 1706, 106, 1749, 106, 1791, 106, 1834, 106, 1877, 106, 1919, 106, 1962, 106, 2005, 106, 2047, 106, 2090, 106, 2133, 106, 2175, 106, 2218, 106, 2261, 106, 2303, 106, 2346, 106, 2389, 106, 2431, 106, 2474, 106, 2517, 106, 2559, 106, 2602, 106, 2645, 106, 2687, 106, 2730, 106, 2773, 106, 2815, 106, 2858, 106, 2901, 106, 2943, 106, 2986, 106, 3029, 106, 3071, 106, 3114, 106, 3156, 106, 3199, 106, 3242, 106, 3284, 106, 3327, 106, 3370, 106, 3412, 106, 3455, 106, 3498, 106, 3540, 106, 3583, 106, 3626, 106, 3668, 3796, 3839, 3796, 3882, 3796, 3924, 3796, 3967, 3796, 4010, 3796, 4052, 3796, 4095, 3796, 4138, 3796, 4180, 3796, 4223, 3796, 4266, 3796, 4308, 3796, 4351, 3796, 4394, 3796, 4436, 3796, 4479, 3796, 4522, 3796, 4564, 3796, 4607, 3796, 4650, 3796, 4692, 3796, 4735, 3796, 4778, 3796, 4820, 3796, 4863, 3796, 4906, 3796, 4948, 3796, 4991, 3796, 5034, 3796, 5076, 3796, 5119, 3796, 5162, 3796, 5204, 3796, 5247, 3796, 5290, 3796, 5332, 3796, 5375, 3796, 5418, 3796, 5460, 3796, 5503, 3796, 5546, 3796, 5588, 3796, 5631, 3796, 5674, 3796, 5716, 3796, 5759, 3796, 5802, 3796, 5844, 3796, 5887, 3796, 5930, 3796, 5972, 3796, 6015, didPass, 0, detectionWhole,6015
crane_1497208198740_n_1_0_3609.wav, 1, 0, waiting, leaving, 3796, 0, 3796, 42, 3796, 85, 3796, 127, 3796, 170, 3796, 213, 3796, 255, 3796, 298, 3796, 341, 3796, 383, 3796, 426, 3796, 469, 3796, 511, 3796, 554, 3796, 597, 3796, 639, 3796, 682, 3796, 853, 3796, 895, 3796, 938, 3796, 3284, 3796, 3327, 3796, 3370, 3796, 3412, 3796, 3455, 3796, 3498, 3796, 3540, 3796, 3583, 3796, 3626, 3796, 3668, 3796, 3711, 3796, 3754, 3796, 3796, 3796, 3839, 3796, 3882, 3796, 3924, 3796, 3967, 3796, 4010, 3796, 4052, 3796, 4095, 3796, 4138, 3796, 4180, 3796, 4223, 3796, 4266, 3796, 4308, 3796, 4351, 3796, 4394, 3796, 4436, 3796, 4479, 3796, 4522, 3796, 4564, 3796, 4607, 3796, 4650, 3796, 4692, 3796, 4735, 3796, 4778, 3796, 4820, 3796, 4863, 3796, 4906, 3796, 4948, 3796, 4991, 3796, 5034, 3796, 5076, 3796, 5119, 3796, 5162, 3796, 5204, 3796, 5247, 3796, 5290, 3796, 5332, 3796, 5375, 3796, 5418, 3796, 5460, 3796, 5503, 3796, 5546, 3796, 5588, 3796, 5631, 3796, 5674, 3796, 5716, 3796, 5759, 3796, 5802, 3796, 5844, 3796, 5887, 3796, 5930, 3796, 5972, 3796, 6015, didPass, 0
crane_1497208128217_n_1_0_3609.wav, 1, 0, waiting, 2773, 2794, 4180, 4202, leaving, 2794, 2901, 4202, 5716, didPass, 0, detectionBtwn, 0, detectionWhole,2943
crane_1497208150576_n_1_0_3609.wav, 1, 0, waiting, 2986, 3007, 5418, 5439, leaving, 3007, 5290, 5439, 6058, didPass, 0, detectionBtwn, 0, detectionWhole,3071+
