crane_1497208128217_n_1_0_3609.wav, 5, 200, waiting, 4180, 4394, leaving, 4394, 5332, didPass, 1, detectionWhole,1151
crane_1497208128217_n_1_0_3609.wav, 6, 200, waiting, 4138, 4351, 4650, 4863, leaving, 4351, 4522, 4863, 5418, didPass, 0, detectionBtwn, 0, detectionWhole,1279
crane_1497208128217_n_1_0_3609.wav, 7, 200, waiting, 4095, 4308, 4991, 5204, leaving, 4308, 4351, 4735, 4863, 5204, 5247, didPass, 0, detectionBtwn, 0, detectionWhole,1151
crane_1497208128217_n_1_0_3609.wav, 5, 225, waiting, 4180, 4415, leaving, 4415, 5332, didPass, 1, detectionWhole,1151
crane_1497208128217_n_1_0_3609.wav, 6, 225, waiting, 4138, 4372, 4650, 4884, leaving, 4372, 4522, 4884, 5418, didPass, 0, detectionBtwn, 0, detectionWhole,1279
crane_1497208128217_n_1_0_3609.wav, 7, 225, waiting, 4095, 4330, 4991, 5226, leaving, 4330, 4351, 4735, 4863, 5226, 5247, didPass, 0, detectionBtwn, 0, detectionWhole,1151
crane_1497208128217_n_1_0_3609.wav, 5, 250, waiting, 4180, 4436, leaving, 4436, 5332, didPass, 1, detectionWhole,1151
crane_1497208128217_n_1_0_3609.wav, 6, 250, waiting, 4138, 4394, 4650, 4906, leaving, 4394, 4522, 4906, 5418, didPass, 0, detectionBtwn, 0, detectionWhole,1279
crane_1497208128217_n_1_0_3609.wav, 7, 250, waiting, leaving, 4095, 4351, 4735, 4863, 4991, 5247, didPass, 0
crane_1497208128217_n_1_0_3609.wav, 5, 275, waiting, 4180, 4458, leaving, 4458, 5332, didPass, 1, detectionWhole,1151
crane_1497208128217_n_1_0_3609.wav, 6, 275, waiting, 4138, 4415, 4650, 4927, leaving, 4415, 4522, 4927, 5418, didPass, 0, detectionBtwn, 0, detectionWhole,1279
crane_1497208128217_n_1_0_3609.wav, 7, 275, waiting, leaving, 4095, 4351, 4735, 4863, 4991, 5247, didPass, 0
crane_1497208128217_n_1_0_3609.wav, 5, 300, waiting, 4180, 4500, leaving, 4500, 5332, didPass, 1, detectionWhole,1151
crane_1497208128217_n_1_0_3609.wav, 6, 300, waiting, 4138, 4458, 4650, 4970, leaving, 4458, 4522, 4970, 5418, didPass, 0, detectionBtwn, 0, detectionWhole,1279
crane_1497208128217_n_1_0_3609.wav, 7, 300, waiting, leaving, 4095, 4351, 4735, 4863, 4991, 5247, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 5, 200, waiting, 3284, 3498, leaving, 3498, 3540, didPass, 1, detectionWhole,255
crane_1497208150576_n_1_0_3609.wav, 6, 200, waiting, leaving, 3370, 3498, 3882, 4010, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 7, 200, waiting, leaving, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 5, 225, waiting, 3284, 3519, leaving, 3519, 3540, didPass, 1, detectionWhole,255
crane_1497208150576_n_1_0_3609.wav, 6, 225, waiting, leaving, 3370, 3498, 3882, 4010, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 7, 225, waiting, leaving, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 5, 250, waiting, leaving, 3284, 3540, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 6, 250, waiting, leaving, 3370, 3498, 3882, 4010, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 7, 250, waiting, leaving, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 5, 275, waiting, leaving, 3284, 3540, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 6, 275, waiting, leaving, 3370, 3498, 3882, 4010, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 7, 275, waiting, leaving, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 5, 300, waiting, leaving, 3284, 3540, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 6, 300, waiting, leaving, 3370, 3498, 3882, 4010, didPass, 0
crane_1497208150576_n_1_0_3609.wav, 7, 300, waiting, leaving, didPass, 0
crane_1497208169856_n_1_0_3609.wav, 5, 200, waiting, leaving, didPass, 0
crane_1497208169856_n_1_0_3609.wav, 6, 200, waiting, leaving, didPass, 0
crane_1497208169856_n_1_0_3609.wav, 7, 200, waiting, leaving, didPass, 0
crane_1497208169856_n_1_0_3609.wav, 5, 225, waiting, leaving, didPass, 0
crane_1497208169856_n_1_0_3609.wav, 6, 225, waiting, leaving, didPass, 0
